N,p_m,p_c,tournament_size,iteration,generation,average_fitness,best_fitness,best_genome,solution_found,num_solutions_found,diversity_metric
100,0.01,0.1,4,1,7,1.5783662627207697,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,8,1.3593740469325268,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,9,1.2292075464809655,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,10,1.2292075464809655,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,11,1.2548680658571012,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,12,1.2738756171516075,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,13,1.2515415818162865,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,14,1.2325340305217805,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,15,1.2838550692740518,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,16,1.2548680658571012,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,17,1.2068735111456448,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,18,1.2068735111456448,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,19,1.2838550692740518,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,20,1.2581945498979161,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,21,1.2772021011924222,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,22,1.2325340305217805,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,23,1.2515415818162865,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,24,1.2325340305217805,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,25,1.2068735111456448,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,26,1.2292075464809658,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
100,0.01,0.1,4,1,27,1.2292075464809655,1.2068735111456448,"[0.02751136, 0.18057438]",0,0,0
